lastName,fundingOrganization,programName,totalFunding,currency,researcherDesignation,firstName,otherFundingOrganization,Competitive,fundingStartDate,fundingEndDate,associate,department,title,fundingRole
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,513228,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2018-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,523950,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-03-01,2016-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,591519,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2017-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,595050,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2016-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,600000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2017-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,621140,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-04-01,2017-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,657828,Canadian dollar,Senior Scientist,Lehana,,TRUE,2011-09-01,2016-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,680085,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2015-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,756204,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,770000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2012-09-01,2015-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,864441,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2016-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,900000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-10-01,2016-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,913570,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2019-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,970364,Canadian dollar,Senior Scientist,Lehana,,TRUE,2012-10-01,2016-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,1089205,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-06-01,2021-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,1199527,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2017-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,1293175,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2019-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,1434596,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-04-01,2017-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,1766652,Canadian dollar,Senior Scientist,Lehana,,TRUE,2012-01-01,2014-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,1918417,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-10-01,2018-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,2000000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2017-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,2771800,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-09-01,2018-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,4062402,Canadian dollar,Senior Scientist,Lehana,,TRUE,2010-09-01,2015-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,4191044,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2020-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,5618489,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2022-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant - Opioid Crisis Knowledge Synthesis,110000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-03-01,2018-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant:SPOR Innovative Clinical Trial Multi-Year Grant 2018-01-16,1462208,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-04-01,2022-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating rant,365698,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2016-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Trial,220608,Canadian dollar,Senior Scientist,Lehana,,TRUE,2010-04-01,2012-04-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Partnership for Health Sytem Improvement,250533,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-01-01,2015-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Partnerships for Health System Improvement,395000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-03-01,2017-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Personalized Health Catalyst Grant,200000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2017-09-01,2019-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Planning and Dissemination Grant,15000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-09-01,2017-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Planning Grant,14996,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-01-01,2014-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Planning Grant,25000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-07-01,2015-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Planning Grants,24944,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-01-01,2014-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,PCORI,Pragmatic Clinical Trials,10000000,Canadian dollar,Senior Scientist,Lehana,PCORI,TRUE,2018-01-01,2022-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Partinership for Research and Innovation in the Heath System (PRIHS),PRIHS,748790,Canadian dollar,Senior Scientist,Lehana,Partinership for Research and Innovation in the Heath System (PRIHS),TRUE,2014-04-01,2017-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Institute of Cancer Research,Priority Funding,100000,Canadian dollar,Senior Scientist,Lehana,Institute of Cancer Research,TRUE,2021-03-01,2022-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Programmatic Grants,2500625,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-01-01,2021-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,39000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2017-04-01,2018-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,75000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2021-04-01,2023-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,85000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-10-01,2019-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,98679,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-09-01,2021-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2017-08-01,2018-07-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-01-01,2023-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-04-01,2023-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,133876,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-04-01,2020-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,168300,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-04-01,2020-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,175000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2021-03-01,2024-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,200000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-04-01,2022-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,214000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-10-01,2020-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,215000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-04-01,2019-10-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,220000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-01-01,2020-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,230000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-01-01,2018-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,245000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2021-04-01,2022-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,255000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-01-01,2020-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,280000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-04-01,2022-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,300000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2021-04-01,2023-04-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,310000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2021-04-01,2024-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,320000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-10-01,2022-10-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,335000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-03-01,2020-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,345000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-04-01,2023-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,350000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-04-01,2021-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,355000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2017-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,355000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-05-01,2020-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,375000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-04-01,2022-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,385000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-03-01,2022-07-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,390000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-04-01,2021-10-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,390000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2021-03-01,2024-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,400670,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-04-01,2021-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,425000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-04-01,2020-04-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,425000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-04-01,2020-04-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,435000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-07-01,2020-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,450000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2017-07-01,2020-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,455000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2017-04-01,2020-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,455176,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-10-01,2023-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,474300,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-10-01,2022-04-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,480000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-01-01,2020-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Project Grant,480000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-04-01,2020-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
